Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,biaoqian,class
RRAS2,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,2.0,0.0,0.0,8.0,4.0,0.0,3.0,2.0,0.0,75.0,0.0,66,6.681498285286242,2.68894983812042,18.71021249632873,8.507794640198696,-0.019020068,0.024397288,0.039416116,0.011424505,-0.110207625,0.030999135,0.173695302,0.014829734,11.0,14299467.0,14386052.0,428878.4,363.0,3.099853e-06,0.4151149999999999,-0.003088358,6.0,39.21622,83.64865,0.8411824000000001,139.3705,18.87869,37.44254,4.02e-05,17.0,5.444444444444445,0,1
RUNX1,0.0,60.0,0.0,19.0,14.0,18.0,2.0,1.0,20.0,94.0,14.0,0.0,0.0,33.0,4.0,0.0,27.0,25.0,0.0,227.0,0.0,225,6.681498285286242,2.68894983812042,17.33137184896032,8.74819284958946,-0.009963326,0.024058647,0.051699113,0.012226362,-0.09253634,0.027995195,0.666833534,0.0732254879999999,21.0,36160099.0,36421595.0,164915.0,429.0,2.405158e-06,0.43678,0.04466899,8.0,36.78378,72.81081,0.7878859,73.80656,8.6,51.92438,0.000228237,70.0,3.852941176470588,1,1
RXRA,37.0,9.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,102.0,9.0,0.0,0.0,48.0,3.0,0.0,7.0,2.0,0.0,207.0,0.0,172,6.681498285286242,2.68894983812042,18.1949116788666,8.209453365628951,-0.018668495,0.025566213,0.047095932,0.010381241,-0.11014555,0.0323061,0.12407778,0.0009942,9.0,137218316.0,137332431.0,300063.2,295.0,3.079236e-06,0.598355,0.04230504,12.0,42.72973,80.18919,0.7963405,109.6918,10.29508,63.0407,0.00058959,109.0,2.36734693877551,0,1
SCAF4,0.0,4.0,0.0,11.0,51.0,8.0,7.0,0.0,1.0,204.0,41.0,0.0,0.0,60.0,9.0,0.0,60.0,8.0,0.0,328.0,0.0,300,6.681498285286242,2.68894983812042,18.153195747173587,9.280770770130603,-0.00980389,0.02369624,0.051653974,0.012284036,-0.09205903,0.027150871,0.4439186536272007,0.0288399977075919,21.0,33043313.0,33104431.0,291511.0,621.0,2.575437e-06,0.425175,0.02570266,9.0,42.62162,91.48649,0.914547,122.6295,13.79016,44.16872,4.35e-05,28.0,4.295081967213115,0,1
SETBP1,0.0,10.0,0.0,2.0,22.0,7.0,1.0,0.0,20.0,381.0,23.0,0.0,0.0,175.0,3.0,0.0,24.0,7.0,0.0,613.0,0.0,467,6.681498285286242,2.68894983812042,13.875357720583846,9.407267764244732,-0.03807083,0.036257904,0.044874277,0.014500387,-0.13853328,0.044187136,1.691208202,0.044234616,18.0,42260138.0,42648473.0,15026.92,678.0,3.684479e-06,0.414896,0.03085403,1.0,46.40541,92.94595,0.8994089,105.9574,9.55082,49.98856,0.00040884,15.0,2.352272727272727,1,1
SETD2,0.0,10.0,0.0,1.0,59.0,24.0,1.0,0.0,9.0,392.0,102.0,0.0,0.0,67.0,19.0,0.0,65.0,27.0,0.0,592.0,0.0,488,6.681498285286242,2.68894983812042,19.1798294131156,8.515699838284043,-0.040022463,0.028523723,0.034691695,0.0064733312,-0.14996782,0.04067155,0.4439186536272007,0.0288399977075919,3.0,47057900.0,47205467.0,593886.2,365.0,1.609166e-06,0.4543467,0.04604902,19.0,47.10811,95.37838,0.9362627,147.2197,20.93115,40.53848,5.14e-05,24.0,7.897058823529412,1,1
SF1,0.0,14.0,0.0,0.0,10.0,2.0,0.0,0.0,38.0,115.0,5.0,0.0,0.0,26.0,4.0,0.0,13.0,2.0,0.0,199.0,0.0,183,6.681498285286242,2.68894983812042,21.109024625225185,7.851749041416057,-0.0002718202,0.016915295,0.04424679,0.009227179,-0.08134225,0.020735834,0.086432014,0.000998927,11.0,64532076.0,64546316.0,2261775.0,230.0,2.156892e-06,0.5402600000000001,0.06134729,34.0,44.08108,82.10811,0.9221712,133.9639,19.33115,53.09951,0.0003770009999999,119.0,4.666666666666667,0,1
SF3B1,0.0,6.0,0.0,8.0,2.0,1.0,0.0,0.0,15.0,292.0,14.0,0.0,0.0,57.0,4.0,0.0,2.0,1.0,0.0,396.0,0.0,321,6.681498285286242,2.68894983812042,19.49037399079177,8.113742166049189,0.013302233,0.014234617,0.045783736,0.010980295,-0.06542291,0.013368917,0.025849078,0.000114143,2.0,198256700.0,198299771.0,736523.5,276.0,2.552102e-06,0.4265199999999999,0.02981247,7.0,47.67568,96.91892,0.9190804,140.0984,15.23279,38.830020000000005,0.000372608,161.0,5.362068965517241,1,1
SIN3A,0.0,14.0,0.0,1.0,18.0,5.0,10.0,0.0,18.0,200.0,42.0,0.0,0.0,68.0,5.0,0.0,30.0,5.0,0.0,346.0,0.0,293,6.681498285286242,2.68894983812042,19.56389560835128,8.214319120800766,-0.012064207,0.022259468,0.04410622,0.011210014,-0.09811626,0.026950335,0.050066117,0.000247781,15.0,75661722.0,75748124.0,775030.6,296.0,2.5771530000000003e-06,0.47596,0.04729744,24.0,53.67568000000001,98.40541,0.8998035,161.2852,27.90492,46.02293,0.001635845,199.0,3.652173913043478,0,1
SMAD2,0.0,26.0,0.0,2.0,4.0,1.0,0.0,0.0,8.0,100.0,37.0,0.0,0.0,18.0,4.0,0.0,4.0,3.0,0.0,193.0,0.0,160,6.681498285286242,2.68894983812042,16.721842833229704,7.539158811108031,-0.041537043,0.035513744,0.042206556,0.011492389,-0.14174306,0.045826584,0.496516903,0.063507672,18.0,45359467.0,45457515.0,108086.7,185.0,2.703353e-06,0.404605,0.0417556,7.0,43.54054,93.94595,0.8743479999999999,112.3213,8.659016000000001,38.73221,0.0030015379999999,259.0,7.473684210526316,1,1
SMAD4,0.0,31.0,0.0,16.0,22.0,12.0,8.0,0.0,1.0,221.0,50.0,0.0,0.0,25.0,4.0,1.0,39.0,15.0,0.0,337.0,0.0,327,6.681498285286242,2.68894983812042,17.251972373281017,8.72451385311995,-0.049164586,0.03844132,0.03848504,0.00821033,-0.15153705,0.05429968,0.107548772,0.000634095,18.0,48556583.0,48611409.0,156084.0,422.0,3.087314e-06,0.40899,0.04070356,10.0,43.78378,93.81081,0.9065778,122.2328,12.58689,40.46304,0.003260252,198.0,11.038461538461538,1,1
SMARCA1,0.0,24.0,0.0,4.0,18.0,7.0,2.0,0.0,1.0,195.0,42.0,0.0,0.0,57.0,12.0,1.0,22.0,7.0,0.0,334.0,0.0,259,6.681498285286242,2.68894983812042,18.08704322349681,8.594903589110126,0.0062491419999999,0.009998213,0.022972832,0.0059734825,-0.04726152,0.019120725,0.69426003,0.086286803,23.0,128580480.0,128657460.0,278446.0,443.4357224118317,3.250476e-06,0.38004,-0.006854845,2.0,28.78378,72.02703000000001,0.9138112,111.2656,12.62951,36.85502,1.19e-05,23.0,4.413793103448276,0,1
SMARCA4,0.0,10.0,0.0,2.0,16.0,3.0,8.0,1.0,6.0,404.0,33.0,0.0,0.0,134.0,15.0,0.0,25.0,5.0,0.0,602.0,0.0,492,6.681498285286242,2.68894983812042,20.92039138469389,7.5774288280357505,0.004921931,0.03038596,0.06640349,0.023977354,-0.07847745,0.02699847,0.08256306,0.001235131,19.0,11071598.0,11172959.0,1984564.0,190.0,2.160503e-06,0.5248550000000001,0.04046629,35.0,44.59459,86.59459,0.8637888000000001,84.12131,6.957377,57.9145,0.001194708,199.0,3.3777777777777778,1,1
SMARCB1,0.0,8.0,0.0,11.0,7.0,6.0,2.0,0.0,5.0,75.0,9.0,0.0,0.0,26.0,1.0,0.0,10.0,6.0,0.0,134.0,0.0,125,6.681498285286242,2.68894983812042,19.281740352959552,7.622051819456375,-0.02471587,0.032841243,0.05504757,0.015163207,-0.11244569,0.03759263,0.03277117,0.000241607,22.0,24129150.0,24176704.0,637355.2,196.0,3.05067e-06,0.51647,0.05239067,16.0,50.10811,91.43243,0.8798834999999999,151.4787,24.58689,54.12715,0.000671394,114.0,3.3703703703703702,1,1
SMC1A,0.0,24.0,0.0,4.0,3.0,0.0,6.0,0.0,6.0,224.0,9.0,0.0,0.0,52.0,3.0,0.0,9.0,0.0,0.0,322.0,0.0,255,6.681498285286242,2.68894983812042,19.812483810544848,8.594903589110126,0.0031261547,0.010715097,0.022003805,0.00744312,-0.058311686,0.016431993,0.4439186536272007,0.0288399977075919,23.0,53401072.0,53449618.0,920770.6,443.4357224118317,3.026261e-06,0.45247,0.07032819,20.0,34.48649,79.75676,0.8887978999999999,62.357380000000006,2.203279,49.87768,0.000442089,99.0,4.452830188679245,0,1
SMC3,0.0,8.0,0.0,10.0,8.0,2.0,4.0,0.0,0.0,182.0,28.0,0.0,0.0,34.0,1.0,0.0,14.0,2.0,0.0,261.0,0.0,208,6.681498285286242,2.68894983812042,18.743603414909327,7.475733430966398,-0.043295525,0.031525444,0.033365097,0.0071382834999999,-0.14167492,0.045603633,0.4439186536272007,0.0288399977075919,10.0,112327449.0,112364390.0,438920.5,177.0,2.076195e-06,0.4326399999999999,0.0457630999999999,6.0,45.21622,94.83784,0.8983414000000001,108.0262,8.485246,34.952420000000004,0.000628237,103.0,6.085714285714285,0,1
SOS1,0.0,11.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,230.0,21.0,0.0,0.0,40.0,5.0,0.0,10.0,3.0,0.0,308.0,0.0,254,6.681498285286242,2.68894983812042,19.620156451284046,8.459431618637296,0.02242603,0.0146209905,0.052165635,0.011867906,-0.05826255,0.013182053,0.107239941,0.000452993,2.0,39208692.0,39347604.0,805851.6,351.0,1.703882e-06,0.38931,0.01848389,10.0,46.72973,93.24324,0.9195201,146.5443,22.43279,35.85276,0.000185087,45.0,6.317073170731708,0,1
SOX17,0.0,18.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,81.0,3.0,0.0,0.0,28.0,0.0,0.0,1.0,10.0,0.0,128.0,0.0,128,6.681498285286242,2.68894983812042,17.87833954743026,9.116343961237469,0.06749599,0.043895498,0.11308897,0.04629234,-0.055487018,0.016701482,0.373206496,0.04642991,8.0,55370495.0,55373455.0,240943.2,554.0,4.940378999999999e-06,0.41586,-0.008123489,6.0,37.13514,60.43243,0.911901,28.63607,0.03606557,64.23711999999999,0.0001520652464862,24.913741820345034,3.1724137931034484,0,1
SOX9,0.0,46.0,0.0,3.0,21.0,34.0,11.0,1.0,0.0,96.0,19.0,1.0,0.0,34.0,3.0,0.0,51.0,41.0,0.0,177.0,0.0,224,6.681498285286242,2.68894983812042,17.28450332512492,9.24555270625568,0.030076584,0.026329547,0.07666592,0.02304491,-0.066174924,0.019369071,0.215468205,0.017293659,17.0,70117161.0,70122552.0,159643.5,606.0,2.809391e-06,0.44161,-0.04113624,1.0,34.94595,62.35135,0.9553233,108.8426,15.43279,63.95987,0.000124161,17.0,4.371428571428571,1,1
SPOP,0.0,41.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,171.0,6.0,0.0,0.0,18.0,3.0,0.0,9.0,5.0,0.0,237.0,0.0,213,6.681498285286242,2.68894983812042,19.84832142042617,8.447083226209653,0.020467732,0.026953666,0.06837326,0.023581594,-0.0721599159999999,0.020458762,0.138601604,0.017778032,17.0,47676248.0,47755525.0,943929.7,348.0,2.393529e-06,0.4769199999999999,0.02784885,19.0,57.45946,99.13514,0.8961752000000001,186.3311,33.55082,44.17526,0.000142404,33.0,9.578947368421051,1,1
SPTA1,1.0,31.0,0.0,16.0,36.0,13.0,2.0,0.0,11.0,1180.0,97.0,0.0,0.0,378.0,39.0,0.0,38.0,14.0,0.0,1752.0,0.0,1150,6.681498285286242,2.68894983812042,17.43784795842986,9.878050912728538,0.07404117,0.034861844,0.107372954,0.03766258,-0.040145677,0.008424758,0.3495897999999999,0.066236395,1.0,158580496.0,158656506.0,177546.8,940.0,6.430323e-06,0.3675199999999999,0.001272281,20.0,53.81081,97.13514,0.8984812,174.5869,29.98033,45.01503,1.17e-05,19.0,3.5065963060686016,0,1
SPTAN1,0.0,12.0,0.0,0.0,17.0,4.0,4.0,0.0,24.0,366.0,45.0,0.0,0.0,156.0,14.0,0.0,26.0,4.0,0.0,612.0,0.0,437,6.681498285286242,2.68894983812042,20.870936588185337,7.6293566200796095,-0.017175917,0.024486393,0.046748273,0.010388122,-0.10770043,0.030471692,0.053884005,0.000163787,9.0,131314866.0,131395938.0,1917687.0,197.0,2.026438e-06,0.45501,0.04314837,33.0,51.81081,98.21622,0.8883006999999999,125.8393,14.24918,50.24614,0.000791016,124.0,2.732484076433121,0,1
SRSF2,0.0,47.0,0.0,0.0,5.0,2.0,6.0,1.0,0.0,45.0,1.0,0.0,0.0,12.0,0.0,2.0,18.0,6.0,0.0,97.0,0.0,95,6.681498285286242,2.68894983812042,19.65803100206453,7.693486957499325,0.029369947,0.025320584,0.07626504,0.022176484,-0.06557606,0.018221118,0.4439186536272007,0.0288399977075919,17.0,74730199.0,74733412.0,827287.5,206.0,2.468259e-06,0.48923,0.02197633,33.0,40.32432,69.81081,0.9280466,98.12459,9.35082,59.25492,0.000261907,89.0,3.769230769230769,1,1
STAG2,31.0,43.0,0.0,11.0,33.0,11.0,2.0,0.0,4.0,224.0,77.0,0.0,0.0,77.0,21.0,0.0,46.0,19.0,0.0,469.0,0.0,362,6.681498285286242,2.68894983812042,18.367913799455884,8.594903589110126,0.0064644594999999,0.010087608,0.0224762,0.0059615737,-0.046247534,0.020051423,0.556186111,0.085711321,23.0,123094475.0,123236503.0,338292.0,443.4357224118317,3.50223e-06,0.4067867,0.0070540119999999,4.0,29.21622,73.35135,0.8924027,101.5934,8.645902,34.826240000000006,5.14e-05,37.0,4.269230769230769,1,1
STK11,0.0,0.0,0.0,1.0,28.0,11.0,0.0,1.0,1.0,80.0,45.0,0.0,0.0,32.0,14.0,1.0,29.0,15.0,0.0,170.0,0.0,181,6.681498285286242,2.68894983812042,21.07860298664365,7.8765169465649985,-0.026871946,0.029041363,0.046851624,0.010438321,-0.112486176,0.037005074,0.993094663,0.002127218,19.0,1205798.0,1228434.0,2214581.0,234.0,2.7072750000000003e-06,0.6090300000000001,0.02882151,44.0,43.02703,74.64865,0.7846201999999999,34.38361,2.95082,57.31749,0.0002358909999999,41.0,4.575757575757576,1,1
TAF1,2.0,0.0,2.0,3.0,11.0,2.0,3.0,1.0,12.0,451.0,27.0,0.0,0.0,88.0,10.0,0.0,14.0,3.0,0.0,595.0,0.0,434,6.681498285286242,2.68894983812042,19.475580464192934,8.594903589110126,0.0041620475,0.0069853669999999,0.01935514,0.0049740723,-0.045308728,0.010337064,0.209970324,0.036384432,23.0,70586114.0,70685854.0,729009.7,443.4357224118317,3.0001600000000003e-06,0.456605,0.03191406,14.0,31.67568,82.16216,0.8651711999999999,88.12787,5.767213,43.28369,8.52e-05,54.0,5.51685393258427,0,1
TBL1XR1,0.0,93.0,0.0,2.0,11.0,4.0,2.0,0.0,0.0,109.0,16.0,0.0,0.0,17.0,13.0,1.0,31.0,9.0,0.0,228.0,0.0,194,6.681498285286242,2.68894983812042,17.046423828939858,8.761551232444479,0.06648158,0.053183008,0.11460703,0.057442226,-0.061656054,0.019260542,0.4439186536272007,0.0288399977075919,3.0,176738543.0,176915048.0,135357.3,433.0,3.74975e-06,0.3977967,-0.0002605119,1.0,62.59459,95.7027,0.8447901,80.42951,7.006557000000001,38.12783,6.7e-05,50.0,7.888888888888889,0,1
TBX3,0.0,18.0,0.0,21.0,18.0,14.0,5.0,0.0,0.0,143.0,11.0,0.0,0.0,50.0,6.0,0.0,31.0,18.0,0.0,237.0,0.0,235,6.681498285286242,2.68894983812042,14.982379995905324,9.1006623390052,0.009908939,0.018318335,0.05224011,0.012081634,-0.07069641,0.02028654,0.0833417259999999,0.015292859,12.0,115108059.0,115121969.0,32369.23,548.0,4.770526e-06,0.47234,-0.03034327,3.0,44.13514,79.24324,0.9124613,83.45902,9.255738,47.57025,2.29e-05,13.0,3.411764705882353,0,1
TCEB1,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,33.0,0.0,34,6.681498285286242,2.68894983812042,17.977281600739264,8.707359132080883,0.08033188,0.046263564,0.123137206,0.051093984,-0.043925148,0.01148588,0.109782975,0.001880163,8.0,74858634.0,74884346.0,258047.3,417.0,3.2243130000000003e-06,0.41712,0.02541015,8.0,57.32431999999999,98.13514,0.8508033000000002,81.79344,3.278689,35.972,0.000976226,125.0,4.166666666666667,0,1
TCF12,0.0,38.0,1.0,1.0,18.0,11.0,1.0,1.0,13.0,123.0,15.0,0.0,0.0,27.0,9.0,0.0,26.0,16.0,0.0,216.0,0.0,202,6.681498285286242,2.68894983812042,17.63128009760897,9.22881869049588,-0.021727692,0.021746632,0.03735339,0.0068374216,-0.10849343,0.03098942,0.165773239,0.024929991,15.0,57210833.0,57580712.0,203021.5,599.0,2.330571e-06,0.3724225,0.02716491,5.0,49.21622,95.78378,0.7641478,124.2721,13.80656,40.62006,0.000607508,61.0,5.678571428571429,0,1
TCF7L2,0.0,9.0,0.0,10.0,19.0,4.0,4.0,1.0,35.0,127.0,19.0,0.0,0.0,54.0,6.0,0.0,31.0,7.0,0.0,250.0,0.0,236,6.681498285286242,2.68894983812042,17.257288388779386,8.768184324776927,-0.042837836,0.033077322,0.03467087,0.007752565,-0.1425336,0.047987185,0.309847773,0.00613785,10.0,114710009.0,114927434.0,156660.2,435.0,1.848208e-06,0.4468766999999999,-0.009435485,6.0,39.62162,83.27027,0.8368266,101.6656,11.02623,52.1652,1.09e-05,16.0,2.8545454545454545,0,1
TET2,0.0,1.0,0.0,3.0,14.0,6.0,1.0,1.0,158.0,235.0,42.0,0.0,0.0,76.0,4.0,0.0,39.0,15.0,0.0,487.0,0.0,349,6.681498285286242,2.68894983812042,17.52363010145135,9.306061689428342,-0.036599353,0.023310442,0.028740356,0.0053552864,-0.12052655,0.03384749,0.4439186536272007,0.0288399977075919,4.0,106067943.0,106200958.0,188423.9,632.0,2.641458e-06,0.3705833,0.02428938,2.0,52.2973,98.2973,0.9675842,88.47541,3.488525,42.01812,1.1e-06,6.0,3.74025974025974,1,1
TGFBR2,0.0,22.0,3.0,0.0,7.0,6.0,5.0,0.0,0.0,133.0,29.0,0.0,0.0,50.0,6.0,0.0,14.0,7.0,0.0,240.0,0.0,221,6.681498285286242,2.68894983812042,16.288057142466695,8.707359132080883,-0.029184148,0.028207297,0.040729646,0.009270876,-0.13693708,0.03825073,0.325546393,0.031532866,3.0,30647994.0,30735631.0,80018.12,417.0,2.241239e-06,0.392385,-0.009245484,2.0,47.27027,93.48649,0.9040794,116.259,12.56393,49.78569,0.000786244,80.0,3.411764705882353,0,1
TGIF1,0.0,19.0,20.0,6.0,10.0,10.0,2.0,0.0,11.0,49.0,6.0,0.0,0.0,16.0,2.0,0.0,19.0,10.0,0.0,122.0,0.0,132,6.681498285286242,2.68894983812042,18.76300645108629,7.266786540694902,-0.00600232,0.037815787,0.06625678,0.026141334,-0.111291125,0.03613559,0.4439186536272007,0.0288399977075919,18.0,3412072.0,3458404.0,444863.5,153.0,2.185916e-06,0.4265199999999999,0.01738782,10.0,49.05405,84.78378000000001,0.8904036,149.6098,18.36066,52.66447,4.55e-05,21.0,3.941176470588236,0,1
THRAP3,0.0,17.0,0.0,0.0,10.0,14.0,1.0,0.0,3.0,162.0,31.0,0.0,0.0,49.0,3.0,0.0,13.0,14.0,0.0,263.0,0.0,225,6.681498285286242,2.68894983812042,19.502564761768536,7.417852514885897,-0.011313688,0.026506498,0.045724716,0.014008793,-0.109583214,0.03277886,0.061407842,0.000248556,1.0,36690017.0,36770955.0,742773.5,170.0,2.198437e-06,0.49682,0.03146355,18.0,53.24324,99.05405,0.9094111,140.8557,17.8918,47.77825,0.0003103009999999,104.0,4.2,0,1
TLR4,0.0,13.0,1.0,14.0,6.0,3.0,0.0,0.0,0.0,345.0,39.0,0.0,0.0,128.0,6.0,1.0,7.0,3.0,0.0,546.0,0.0,421,6.681498285286242,2.68894983812042,15.84263737070495,9.884170519108435,-0.016892673,0.024463315,0.04640631,0.010472577,-0.10808337,0.030532677,0.23236892,0.042096009,9.0,120466460.0,120479764.0,58762.69,944.0,6.096065e-06,0.38597,-0.007889633,2.0,55.45946,98.89189,0.9700852,123.9967,10.6459,41.69151,0.000113125,30.0,3.046511627906977,0,1
TMSB4X,0.0,37.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,8.0,1.0,0.0,9.0,2.0,0.0,52.0,0.0,51,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,-0.0037125922,0.013731176,0.021664739,0.006546599,-0.08329902,0.027913127,0.349632975,0.0689038209999999,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,2.88e-05,22.0,1.3333333333333333,0,1
TNFAIP3,0.0,9.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,109.0,7.0,0.0,0.0,58.0,2.0,0.0,10.0,5.0,0.0,185.0,0.0,173,6.681498285286242,2.68894983812042,18.269322584915635,8.005624549193879,-0.031083282,0.033696886,0.041408528,0.0130442239999999,-0.13574682,0.04497617,0.061388545,0.000505237,6.0,138188581.0,138204445.0,315945.9,256.0,2.394223e-06,0.41133,0.0511319,7.0,51.54054,95.56757,0.9398798,126.3574,12.31803,48.85048,0.00038145,78.0,2.0847457627118646,1,1
TP53,0.0,12.0,0.0,4.0,426.0,129.0,81.0,12.0,11.0,2927.0,590.0,0.0,0.0,105.0,303.0,1.0,528.0,152.0,0.0,3921.0,0.0,3950,6.681498285286242,2.68894983812042,20.98089822144448,7.741466986401146,-0.0686687,0.04911189,0.031668212,0.006250856,-0.18344365,0.07345399,0.045504652,0.000674325,17.0,7571720.0,7590863.0,2069567.0,213.0,2.226917e-06,0.51689,0.03424378,55.0,40.78378,88.43243000000001,0.9118644,100.5246,10.16393,54.23721999999999,0.0165046189999999,833.0,37.36792452830189,1,1
TRAF3,0.0,20.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,78.0,14.0,0.0,0.0,33.0,2.0,0.0,14.0,4.0,0.0,142.0,0.0,143,6.681498285286242,2.68894983812042,19.455950245050488,7.483815777264255,-0.0191631,0.031524576,0.049378335,0.01367204,-0.12122183,0.040698506,0.113889034,0.024830618,14.0,103243816.0,103372628.0,719157.5,178.0,2.139632e-06,0.4599899999999999,0.0490395999999999,12.0,49.43243,95.45946,0.8551598,112.1246,12.14426,48.48586,0.000376914,102.0,2.823529411764706,0,1
TSC1,0.0,37.0,0.0,6.0,32.0,1.0,3.0,0.0,8.0,153.0,30.0,0.0,0.0,71.0,14.0,0.0,42.0,3.0,0.0,310.0,0.0,273,6.681498285286242,2.68894983812042,20.872371281246817,8.851749041416056,-0.019006921,0.026055621,0.0465394,0.010999513,-0.11047426,0.032706145,0.640895287,0.023478215,9.0,135766735.0,135820020.0,1919595.0,461.0,2.616422e-06,0.46821,0.03330065,11.0,54.45946,98.83784,0.8582209000000001,182.1279,22.97705,45.90535,9.04e-05,40.0,2.75,1,1
TSC2,0.0,1.0,0.0,1.0,19.0,2.0,3.0,0.0,3.0,227.0,26.0,0.0,0.0,129.0,15.0,0.0,23.0,2.0,0.0,401.0,0.0,326,6.681498285286242,2.68894983812042,20.71574838057862,7.507794640198697,0.010492235,0.024627492,0.06698952,0.017213799,-0.0761076659999999,0.023600992,0.8485762170000001,0.008460025,16.0,2097990.0,2138712.0,1722112.0,181.0,2.021881e-06,0.59901,0.04351756,46.0,41.7027,84.40541,0.8844472,104.9311,12.23279,59.59984,0.000271804,56.0,2.076923076923077,0,1
TXNIP,0.0,24.0,0.0,14.0,6.0,6.0,6.0,1.0,3.0,66.0,4.0,0.0,0.0,27.0,1.0,1.0,21.0,8.0,0.0,130.0,0.0,139,6.681498285286242,2.68894983812042,19.497015814078942,7.434628227636725,0.028737107,0.015308012,0.055098496,0.0146313389999999,-0.046050604,0.009664764,0.33116434,0.010096145,1.0,145438462.0,145442626.0,739922.1,172.0,4.631801e-06,0.44601,0.03939688,13.0,60.37838000000001,99.48649,0.9751209,199.4525,35.64918,43.73377,8.89e-05,24.0,2.7857142857142856,0,1
U2AF1,1.0,11.0,0.0,3.0,0.0,0.0,3.0,0.0,19.0,76.0,1.0,0.0,0.0,19.0,0.0,0.0,4.0,1.0,0.0,128.0,0.0,121,6.681498285286242,2.68894983812042,19.39086126285572,8.129283016944967,-0.011197592,0.025678696,0.053719364,0.013522669,-0.096039966,0.028861683,0.032160827,0.00016051,21.0,44513066.0,44527688.0,687432.8,279.0,2.475528e-06,0.50343,0.05882527,15.0,45.21622,91.97297,0.8588258,138.718,15.16066,46.57519,0.000180799,114.0,3.85,1,1
UNCX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,51,6.681498285286242,2.68894983812042,19.512909981545867,8.588714635582264,0.060709063,0.037785597,0.10480964,0.032554306,-0.072927065,0.029890262,0.4439186536272007,0.0288399977075919,7.0,1272654.0,1276612.0,748118.9,384.0,3.359377e-06,0.5210100000000001,0.04012737,14.0,12.48649,20.62162,0.9133022,19.23279,0.2983607,67.00223000000001,0.0001520652464862,24.913741820345034,1.565217391304348,0,1
USP9X,0.0,63.0,0.0,13.0,36.0,20.0,4.0,0.0,1.0,412.0,54.0,0.0,0.0,103.0,17.0,0.0,44.0,22.0,0.0,657.0,0.0,462,6.681498285286242,2.68894983812042,19.486360341740014,8.594903589110126,-0.004074412,0.011533188,0.018584598,0.0055687847,-0.07564825,0.02363192,0.910205492,0.004737444,23.0,40944888.0,41095830.0,734477.3,443.4357224118317,2.156988e-06,0.405735,0.03823493,4.0,32.35135,79.89189,0.9081595,81.24262,4.547541000000001,37.41599,0.0009151,108.0,4.836538461538462,0,1
VHL,0.0,3.0,0.0,2.0,41.0,21.0,3.0,1.0,0.0,96.0,32.0,1.0,0.0,21.0,20.0,0.0,50.0,22.0,0.0,169.0,0.0,225,6.681498285286242,2.68894983812042,19.65561824062752,7.417852514885897,-0.022876399,0.029520629,0.046839364,0.013142642,-0.13039613,0.03572566,2.058266512,0.1691817169999999,3.0,10183319.0,10193744.0,825905.1,170.0,2.268464e-06,0.4439399999999999,0.03929245,25.0,40.91892,78.2973,0.8794273000000001,83.5377,14.12459,47.75688,0.003782106,296.0,7.727272727272727,1,1
WHSC1,0.0,6.0,0.0,3.0,8.0,7.0,0.0,0.0,92.0,222.0,11.0,0.0,0.0,92.0,6.0,1.0,12.0,8.0,0.0,428.0,0.0,311,6.681498285286242,2.68894983812042,19.63660302696637,7.906890595608518,-0.020821074,0.031005159,0.04679515,0.017738366,-0.11472962,0.034264434,0.8810466640000001,0.006185668,4.0,1873123.0,1983933.0,815090.8,239.0,2.266874e-06,0.545655,0.04306187,15.0,45.51351,93.37838,0.902793,118.0098,14.56066,49.63427,0.000298487,161.0,2.6451612903225805,0,1
